FG.name,Ligand,Cluster,AA.property,Atom.property,Size,Size.scaled,Reuse.Atom,Reuse.Residue,Reuse.All,Reuse.pvalue
Acetoacetyl-s-cysteamine,CAA,cluster2,"[0.0, 0.0, 0.040160642570281124, 0.09036144578313253, 0.1566265060240964, 0.040160642570281124, 0.14056224899598393, 0.1144578313253012, 0.02208835341365462, 0.05421686746987952, 0.008032128514056224, 0.05823293172690763, 0.03815261044176707, 0.02208835341365462, 0.03413654618473896, 0.024096385542168676, 0.0642570281124498, 0.008032128514056224, 0.014056224899598393, 0.07028112449799197]","[0.08624229979466119, 0.061601642710472276, 0.08418891170431211, 0.3655030800821355, 0.3059548254620123, 0.09650924024640657, 0.0]",26.21052632,0.658822663,NA,NA,NA,NA
Acetyl hydroxamic acid,PGH,cluster2,"[0.0, 0.0, 0.008130081300813009, 0.036585365853658534, 0.032520325203252036, 0.008130081300813009, 0.016260162601626018, 0.02032520325203252, 0.012195121951219513, 0.15447154471544716, 0.0040650406504065045, 0.0040650406504065045, 0.0, 0.0, 0.04065040650406504, 0.07317073170731707, 0.10975609756097561, 0.036585365853658534, 0.0, 0.44308943089430897]","[0.06097560975609756, 0.18699186991869918, 0.17479674796747968, 0.0975609756097561, 0.3333333333333333, 0.14634146341463414, 0.0]",20.5,0.50293114,NA,NA,NA,NA
Acrylic acid,FUM,cluster2,"[0.0, 0.0, 0.0037174721189591076, 0.026022304832713755, 0.040892193308550186, 0.026022304832713755, 0.09293680297397769, 0.16728624535315986, 0.01858736059479554, 0.09665427509293681, 0.007434944237918215, 0.01858736059479554, 0.03717472118959108, 0.03717472118959108, 0.03345724907063197, 0.02973977695167286, 0.01486988847583643, 0.11152416356877323, 0.11152416356877323, 0.12639405204460966]","[0.13805970149253732, 0.07835820895522388, 0.16791044776119404, 0.17537313432835822, 0.31716417910447764, 0.12313432835820895, 0.0]",11.20833333,0.249278152,NA,NA,NA,NA
Adenine,2BA,cluster2,"[0.0, 0.0, 0.046511627906976744, 0.05813953488372093, 0.08139534883720931, 0.0, 0.03488372093023256, 0.3488372093023256, 0.0, 0.03488372093023256, 0.0, 0.0, 0.10465116279069768, 0.023255813953488372, 0.08139534883720931, 0.03488372093023256, 0.0, 0.0, 0.09302325581395349, 0.05813953488372093]","[0.16279069767441862, 0.06976744186046512, 0.06976744186046512, 0.26744186046511625, 0.37209302325581395, 0.05813953488372093, 0.0]",14.33333333,0.334587453,0.847089533,0.417729109,0.760889675,0.000168019
Adenine,A3P,cluster1,"[0.0, 0.0, 0.00963855421686747, 0.033734939759036145, 0.07228915662650602, 0.01927710843373494, 0.1493975903614458, 0.13493975903614458, 0.1566265060240964, 0.02891566265060241, 0.00963855421686747, 0.0746987951807229, 0.033734939759036145, 0.007228915662650603, 0.03855421686746988, 0.00963855421686747, 0.01927710843373494, 0.060240963855421686, 0.05301204819277108, 0.0891566265060241]","[0.06419753086419754, 0.04691358024691358, 0.10617283950617284, 0.22962962962962963, 0.41728395061728396, 0.13580246913580246, 0.0]",18.04347826,0.435870611,0.805208353,0.443692308,0.799252745,0.000101331
Adenine,ACO,cluster1,"[0.0, 0.0, 0.03487179487179487, 0.02564102564102564, 0.06461538461538462, 0.04205128205128205, 0.08307692307692308, 0.046153846153846156, 0.019487179487179488, 0.046153846153846156, 0.0, 0.019487179487179488, 0.024615384615384615, 0.014358974358974359, 0.020512820512820513, 0.020512820512820513, 0.028717948717948718, 0.14358974358974358, 0.30256410256410254, 0.06358974358974359]","[0.09400826446280992, 0.047520661157024795, 0.1890495867768595, 0.35640495867768596, 0.1725206611570248, 0.14049586776859505, 0.0]",9.75,0.209467145,0.816101528,0.370786782,0.726144501,0.000567429
Adenine,ACP,cluster2,"[0.0, 0.0, 0.025505716798592787, 0.10554089709762533, 0.12576956904133685, 0.09146877748460862, 0.11433597185576078, 0.10378188214599825, 0.014072119613016711, 0.040457343887423045, 0.002638522427440633, 0.047493403693931395, 0.0316622691292876, 0.012313104661389622, 0.032541776605101144, 0.0395778364116095, 0.051011433597185574, 0.024626209322779244, 0.08091468777484609, 0.056288478452066845]","[0.07506702412868632, 0.05451295799821269, 0.0938337801608579, 0.4155495978552279, 0.2511170688114388, 0.10991957104557641, 0.0]",14.03703704,0.326498867,0.936006594,0.751413863,0.918219955,1.90E-07
Adenine,ADN,cluster1,"[0.003189792663476874, 0.0, 0.019936204146730464, 0.08452950558213716, 0.13237639553429026, 0.05741626794258373, 0.1937799043062201, 0.051834130781499205, 0.03588516746411483, 0.06778309409888357, 0.008771929824561403, 0.03668261562998405, 0.03189792663476874, 0.017543859649122806, 0.028708133971291867, 0.04704944178628389, 0.0430622009569378, 0.01594896331738437, 0.04784688995215311, 0.07575757575757576]","[0.07947019867549669, 0.06788079470198675, 0.09437086092715231, 0.3344370860927152, 0.3170529801324503, 0.10678807947019868, 0.0]",16.28571429,0.387885454,0.925944277,0.63483722,0.892447533,3.77E-06
Adenine,ADP,cluster3,"[0.0, 0.00010109179134654265, 0.03427011726647796, 0.09664375252729479, 0.1040234532955924, 0.06591184795794582, 0.13708046906591184, 0.11251516376870198, 0.029518803073190457, 0.0386170642943793, 0.00454913061059442, 0.03548321876263647, 0.03801051354630004, 0.014355034371209057, 0.047007682976142336, 0.029619894864537, 0.03972907399919127, 0.03558431055398301, 0.10503437120905783, 0.03194500606550748]","[0.08145402121305735, 0.050870147255689425, 0.0963855421686747, 0.38595407270106064, 0.27679950571516837, 0.10853671094634951, 0.0]",14.83058471,0.348161906,0.944145323,0.781352241,0.92821975,5.06E-08
Adenine,AGS,cluster2,"[0.0, 0.0, 0.024252223120452707, 0.1026677445432498, 0.13419563459983833, 0.08973322554567502, 0.09458367016976556, 0.10832659660468877, 0.04527081649151172, 0.05901374292643492, 0.007275666936135812, 0.039611964430072755, 0.0444624090541633, 0.025060630557801132, 0.02263540824575586, 0.021018593371059015, 0.021018593371059015, 0.04688763136620857, 0.08003233629749394, 0.03395311236863379]","[0.08763308763308764, 0.04176904176904177, 0.09090909090909091, 0.4307944307944308, 0.2457002457002457, 0.10319410319410319, 0.0]",14.72619048,0.345312051,0.934689321,0.719676076,0.913188079,2.17E-07
Adenine,AMP,cluster1,"[0.0, 0.0, 0.02431042543244507, 0.08158017765310893, 0.08882655446470314, 0.06194483403459561, 0.14212248714352502, 0.12529219261337074, 0.039738195418419824, 0.03482935951379149, 0.0037400654511453952, 0.0273492286115007, 0.035998129967274424, 0.019401589527816735, 0.03950444132772323, 0.03903693314633006, 0.0638148667601683, 0.030388031790556335, 0.09981299672744273, 0.042309490416082285]","[0.0998112317130722, 0.06252949504483246, 0.09721566776781501, 0.3324681453515809, 0.3010854176498348, 0.10689004247286456, 0.0]",14.30769231,0.333887479,0.93825178,0.771415444,0.923780438,1.47E-07
Adenine,ANP,cluster2,"[0.0, 0.00020032051282051281, 0.022435897435897436, 0.09575320512820513, 0.13321314102564102, 0.08072916666666667, 0.1312099358974359, 0.11258012820512821, 0.022235576923076924, 0.03565705128205128, 0.006810897435897436, 0.052884615384615384, 0.04246794871794872, 0.013822115384615384, 0.03685897435897436, 0.024839743589743588, 0.03325320512820513, 0.030248397435897436, 0.08954326923076923, 0.035256410256410256]","[0.08039376538146022, 0.04450369155045119, 0.08511074651353569, 0.40586546349466773, 0.27317473338802295, 0.11095159967186219, 0.0]",15.40740741,0.363908576,0.942303149,0.765206192,0.92365389,1.56E-07
Adenine,APC,cluster1,"[0.0, 0.0, 0.019753086419753086, 0.06790123456790123, 0.11234567901234568, 0.043209876543209874, 0.08395061728395062, 0.11481481481481481, 0.009876543209876543, 0.04567901234567901, 0.0024691358024691358, 0.040740740740740744, 0.040740740740740744, 0.013580246913580247, 0.03333333333333333, 0.06296296296296296, 0.043209876543209874, 0.0345679012345679, 0.13950617283950617, 0.09135802469135802]","[0.11528822055137844, 0.07017543859649122, 0.11779448621553884, 0.32957393483709274, 0.24561403508771928, 0.12155388471177944, 0.0]",16.875,0.403972351,0.915799055,0.696668637,0.902600302,1.74E-07
Adenine,APR,cluster4,"[0.0, 0.0, 0.0371900826446281, 0.08471074380165289, 0.1012396694214876, 0.08264462809917356, 0.128099173553719, 0.128099173553719, 0.03925619834710744, 0.0371900826446281, 0.010330578512396695, 0.014462809917355372, 0.06611570247933884, 0.010330578512396695, 0.030991735537190084, 0.0640495867768595, 0.045454545454545456, 0.01652892561983471, 0.06818181818181818, 0.03512396694214876]","[0.1037344398340249, 0.058091286307053944, 0.07261410788381743, 0.3817427385892116, 0.2863070539419087, 0.0975103734439834, 0.0]",11.52380952,0.257890329,0.924398771,0.747090419,0.911568595,5.40E-07
Adenine,AR6,cluster2,"[0.0, 0.0, 0.022598870056497175, 0.07344632768361582, 0.05084745762711865, 0.07344632768361582, 0.2033898305084746, 0.21468926553672316, 0.0, 0.0, 0.01694915254237288, 0.0, 0.05649717514124294, 0.011299435028248588, 0.03954802259887006, 0.0847457627118644, 0.06779661016949153, 0.0, 0.011299435028248588, 0.07344632768361582]","[0.12429378531073447, 0.07344632768361582, 0.03954802259887006, 0.2598870056497175, 0.4293785310734463, 0.07344632768361582, 0.0]",11.8,0.265430046,0.78986519,0.562639828,0.784852847,0.000524327
Adenine,ATP,cluster3,"[0.0011040574109853713, 0.0002760143527463428, 0.024703284570797682, 0.0854264421749931, 0.10074523875241513, 0.060723157604195416, 0.11565001380071764, 0.1076455975710737, 0.028567485509246482, 0.03698592326800994, 0.003726193762075628, 0.038642009384487995, 0.031189621860336737, 0.016146839635661055, 0.028705492685619654, 0.040712117030085565, 0.06044714325144908, 0.04540436102677339, 0.12393044438310792, 0.04926856196522219]","[0.09132290184921764, 0.05832147937411095, 0.10938833570412518, 0.35746799431009957, 0.2662873399715505, 0.11721194879089616, 0.0]",15.85557987,0.376143225,0.937825428,0.773147216,0.9244828,3.25E-08
Adenine,CMP,cluster1,"[0.0, 0.0, 0.01312910284463895, 0.087527352297593, 0.11816192560175055, 0.08096280087527352, 0.1487964989059081, 0.16630196936542668, 0.037199124726477024, 0.03282275711159737, 0.00437636761487965, 0.03282275711159737, 0.0437636761487965, 0.019693654266958426, 0.015317286652078774, 0.03938730853391685, 0.024070021881838075, 0.019693654266958426, 0.11159737417943107, 0.00437636761487965]","[0.10421286031042129, 0.028824833702882482, 0.07317073170731707, 0.376940133037694, 0.3215077605321508, 0.09534368070953436, 0.0]",14.74193548,0.345741873,0.938221077,0.756615686,0.91759114,3.50E-07
Adenine,COA,cluster1,"[0.0, 0.0, 0.035842293906810034, 0.09438470728793309, 0.10752688172043011, 0.056152927120669056, 0.12066905615292713, 0.07048984468339307, 0.02031063321385902, 0.043010752688172046, 0.0023894862604540022, 0.025089605734767026, 0.05854241338112306, 0.035842293906810034, 0.043010752688172046, 0.043010752688172046, 0.054958183990442055, 0.06810035842293907, 0.07168458781362007, 0.04898446833930705]","[0.10722891566265061, 0.06144578313253012, 0.0963855421686747, 0.40240963855421685, 0.2253012048192771, 0.10722891566265061, 0.0]",5.853146853,0.103087043,0.747901123,0.717621353,0.802247289,4.01E-05
Adenine,DTP,cluster3,"[0.0, 0.0, 0.007619047619047619, 0.09714285714285714, 0.05523809523809524, 0.049523809523809526, 0.09714285714285714, 0.24761904761904763, 0.022857142857142857, 0.03428571428571429, 0.0, 0.01904761904761905, 0.024761904761904763, 0.02095238095238095, 0.05333333333333334, 0.02857142857142857, 0.017142857142857144, 0.06666666666666667, 0.14666666666666667, 0.011428571428571429]","[0.10748560460652591, 0.03262955854126679, 0.11708253358925144, 0.31094049904030713, 0.33589251439539347, 0.09596928982725528, 0.0]",14.58333333,0.341412197,0.914804919,0.609941601,0.869592967,5.53E-07
Adenine,MTA,cluster1,"[0.0, 0.0, 0.018867924528301886, 0.1509433962264151, 0.11320754716981132, 0.07169811320754717, 0.1660377358490566, 0.03207547169811321, 0.024528301886792454, 0.02830188679245283, 0.011320754716981131, 0.026415094339622643, 0.018867924528301886, 0.01509433962264151, 0.03018867924528302, 0.14150943396226415, 0.03207547169811321, 0.04150943396226415, 0.05471698113207547, 0.022641509433962263]","[0.08952380952380952, 0.07809523809523809, 0.07047619047619047, 0.41333333333333333, 0.22095238095238096, 0.12761904761904763, 0.0]",15.14285714,0.356686624,0.923660362,0.576707963,0.876678328,9.56E-06
Adenine,NAI,cluster1,"[0.0, 0.0, 0.01352657004830918, 0.19516908212560385, 0.10144927536231885, 0.11497584541062802, 0.09371980676328502, 0.057971014492753624, 0.028019323671497585, 0.044444444444444446, 0.00676328502415459, 0.01352657004830918, 0.07632850241545894, 0.024154589371980676, 0.03188405797101449, 0.08405797101449275, 0.017391304347826087, 0.02608695652173913, 0.05410628019323672, 0.01642512077294686]","[0.10766246362754607, 0.05625606207565471, 0.06595538312318137, 0.5063045586808923, 0.1687681862269641, 0.0950533462657614, 0.0]",12.77777778,0.292122379,0.859835236,0.545046112,0.835688843,3.99E-05
Adenine,NAP,cluster1,"[0.0, 0.0013953488372093023, 0.029534883720930234, 0.06395348837209303, 0.08930232558139535, 0.07348837209302325, 0.0472093023255814, 0.06302325581395349, 0.017674418604651163, 0.04837209302325581, 0.0018604651162790699, 0.012790697674418604, 0.06372093023255813, 0.022325581395348838, 0.03488372093023256, 0.06837209302325581, 0.03604651162790698, 0.016511627906976745, 0.2618604651162791, 0.047674418604651166]","[0.13998082454458294, 0.06759348034515819, 0.14549376797698946, 0.38494726749760305, 0.1414189837008629, 0.12056567593480345, 0.0]",15.24822695,0.359563112,0.858633899,0.477452815,0.821518752,7.36E-05
Adenine,NDP,cluster1,"[0.0, 0.0, 0.030648610121168925, 0.06200997861724875, 0.08909479686386315, 0.0630791161796151, 0.0473984319315752, 0.06806842480399145, 0.020313613684960798, 0.04668567355666429, 0.0024946543121881683, 0.008909479686386316, 0.05880256593014968, 0.027797576621525304, 0.040983606557377046, 0.05131860299358518, 0.04953670705630791, 0.024946543121881683, 0.27084818246614395, 0.03706343549536707]","[0.13912732474964234, 0.06402002861230328, 0.14878397711015737, 0.3801859799713877, 0.14234620886981403, 0.1255364806866953, 0.0]",15.50276243,0.36651167,0.857492825,0.469515753,0.818306764,8.18E-05
Adenine,SAH,cluster3,"[0.0, 0.00026219192448872575, 0.01546932354483482, 0.09360251704247509, 0.1497115888830624, 0.060304142632406924, 0.1557420031463031, 0.08285264813843733, 0.058468799160985845, 0.04063974829575249, 0.008127949659150499, 0.038542212899842686, 0.026219192448872573, 0.02228631358154169, 0.02464604090194022, 0.09124278972207656, 0.030152071316203462, 0.019926586261143155, 0.05427372836916623, 0.027530152071316205]","[0.09093340465365071, 0.06552554158866007, 0.0628510296870821, 0.377908531692966, 0.28617277346884196, 0.11660871890879915, 0.0]",14.12592593,0.328925443,0.940749122,0.696474881,0.909867089,1.84E-06
Adenine,SAM,cluster3,"[0.0, 0.0, 0.012288276320159415, 0.09830621056127532, 0.13716373297907672, 0.05181002989040186, 0.16871471272002658, 0.08635004981733643, 0.04782464297575556, 0.028561939554965127, 0.011624045167718366, 0.0348721355031551, 0.02656924609764198, 0.014613085353703089, 0.02590501494520093, 0.09598140152773164, 0.03918963799402192, 0.03553636665559615, 0.05546330122882763, 0.029226170707406178]","[0.08879919273461151, 0.06256306760847628, 0.06390850992263707, 0.36629667003027244, 0.29835183316515307, 0.12008072653884964, 0.0]",14.40669856,0.336590249,0.939576366,0.705730951,0.910560658,1.74E-06
Adenine,SFG,cluster3,"[0.0, 0.0, 0.03768506056527591, 0.09421265141318977, 0.1426648721399731, 0.029609690444145357, 0.15612382234185734, 0.08882907133243607, 0.05383580080753701, 0.021534320323014805, 0.016150740242261104, 0.03768506056527591, 0.013458950201884253, 0.017496635262449527, 0.014804845222072678, 0.09421265141318977, 0.04172274562584118, 0.04576043068640646, 0.05518169582772544, 0.039030955585464336]","[0.08446866485013624, 0.05858310626702997, 0.0667574931880109, 0.3637602179836512, 0.30517711171662126, 0.12125340599455041, 0.0]",16.51111111,0.394038557,0.933429052,0.678834391,0.905639766,2.12E-06
Adenine(01),2BA,cluster1,"[0.0, 0.0, 0.04, 0.12, 0.088, 0.032, 0.16, 0.144, 0.0, 0.072, 0.0, 0.0, 0.016, 0.024, 0.048, 0.008, 0.064, 0.008, 0.136, 0.04]","[0.096, 0.056, 0.128, 0.328, 0.312, 0.08, 0.0]",13.88888889,0.322454575,NA,NA,NA,NA
Adenosine,AP5,cluster2,"[0.0, 0.0, 0.0, 0.03414634146341464, 0.07804878048780488, 0.09268292682926829, 0.0975609756097561, 0.04878048780487805, 0.01951219512195122, 0.02926829268292683, 0.00975609756097561, 0.05365853658536585, 0.08292682926829269, 0.0, 0.11219512195121951, 0.02926829268292683, 0.0, 0.01951219512195122, 0.17073170731707318, 0.12195121951219512]","[0.0945273631840796, 0.07462686567164178, 0.13930348258706468, 0.31343283582089554, 0.23880597014925373, 0.13930348258706468, 0.0]",20.5,0.50293114,0.947882334,0.364447879,0.895682639,3.88E-10
Adenosine,FAD,cluster3,"[0.0, 0.0, 0.02181818181818182, 0.07109717868338558, 0.07297805642633229, 0.07661442006269592, 0.0574294670846395, 0.05178683385579937, 0.05366771159874608, 0.050658307210031346, 0.004639498432601881, 0.015047021943573668, 0.052288401253918496, 0.03147335423197492, 0.030094043887147336, 0.05479623824451411, 0.12363636363636364, 0.0535423197492163, 0.13128526645768024, 0.04714733542319749]","[0.1361975557515434, 0.07446138339422956, 0.13581957918609047, 0.3497543152324556, 0.16555373566838855, 0.13821343076729242, 0.0]",19.40389294,0.47300854,0.982609203,0.674272546,0.956262729,8.13E-13
Adenosine,FDA,cluster1,"[0.0, 0.0, 0.02258064516129032, 0.06290322580645161, 0.06290322580645161, 0.06774193548387097, 0.014516129032258065, 0.06129032258064516, 0.08870967741935484, 0.03225806451612903, 0.004838709677419355, 0.017741935483870968, 0.07258064516129033, 0.0467741935483871, 0.03064516129032258, 0.07419354838709677, 0.12419354838709677, 0.043548387096774194, 0.14838709677419354, 0.024193548387096774]","[0.18048780487804877, 0.06991869918699187, 0.12520325203252033, 0.35121951219512193, 0.13495934959349593, 0.13821138211382114, 0.0]",18.78787879,0.456191984,0.971047117,0.60552178,0.939405883,1.67E-10
Adenosine,NAD,cluster1,"[0.0, 0.0, 0.03357481192532739, 0.11131234327110616, 0.08191696851490667, 0.08135971022568961, 0.06269155753691837, 0.05488994148787963, 0.020200612984118137, 0.05252159375870716, 0.004458066313736417, 0.011145165784341042, 0.06157704095848426, 0.02438005015324603, 0.02855948732237392, 0.14739481749791028, 0.06297018668152689, 0.042908888269713015, 0.08790749512398997, 0.030231262190025077]","[0.14403579918892462, 0.09481191441756398, 0.09033701580198573, 0.3953293245699902, 0.13942105999160956, 0.1360648860299259, 0.0]",18.69270833,0.453593928,0.967208557,0.520977089,0.93060572,2.20E-10
Adenosine(01),AP5,cluster1,"[0.0, 0.0, 0.017316017316017316, 0.04329004329004329, 0.07792207792207792, 0.05627705627705628, 0.07792207792207792, 0.030303030303030304, 0.0, 0.07792207792207792, 0.008658008658008658, 0.021645021645021644, 0.05194805194805195, 0.012987012987012988, 0.06060606060606061, 0.047619047619047616, 0.008658008658008658, 0.03463203463203463, 0.30303030303030304, 0.06926406926406926]","[0.11353711790393013, 0.07860262008733625, 0.1703056768558952, 0.34497816593886466, 0.15283842794759825, 0.13973799126637554, 0.0]",23.1,0.573908478,NA,NA,NA,NA
Alanine,ALA,cluster2,"[0.0, 0.0, 0.003861003861003861, 0.023166023166023165, 0.03861003861003861, 0.015444015444015444, 0.25868725868725867, 0.08108108108108109, 0.09652509652509653, 0.06177606177606178, 0.003861003861003861, 0.03088803088803089, 0.03861003861003861, 0.023166023166023165, 0.015444015444015444, 0.09652509652509653, 0.0888030888030888, 0.03861003861003861, 0.03474903474903475, 0.05019305019305019]","[0.125, 0.09765625, 0.08984375, 0.140625, 0.41015625, 0.13671875, 0.0]",8.931034483,0.187110225,0.800073315,0.369989528,0.734893721,2.71E-05
